ymdhm,수위,유량,해발표고
2022-06-15 0:00,1.24,387.55,2.99
2022-06-15 0:10,1.22,374.74,2.97
2022-06-15 0:20,1.22,374.74,2.97
2022-06-15 0:30,1.2,362.15,2.95
2022-06-15 0:40,1.19,355.94,2.94
2022-06-15 0:50,1.17,343.69,2.92
2022-06-15 1:00,1.15,331.65,2.9
2022-06-15 1:10,1.14,325.72,2.89
2022-06-15 1:20,1.13,319.84,2.88
2022-06-15 1:30,1.12,314.01,2.87
2022-06-15 1:40,1.13,319.84,2.88
2022-06-15 1:50,1.15,331.65,2.9
2022-06-15 2:00,1.15,331.65,2.9
2022-06-15 2:10,1.17,343.69,2.92
2022-06-15 2:20,1.15,331.65,2.9
2022-06-15 2:30,1.15,331.65,2.9
2022-06-15 2:40,1.14,325.72,2.89
2022-06-15 2:50,1.14,325.72,2.89
2022-06-15 3:00,1.13,319.84,2.88
2022-06-15 3:10,1.12,314.01,2.87
2022-06-15 3:20,1.1,302.53,2.85
2022-06-15 3:30,1.09,296.87,2.84
2022-06-15 3:40,1.08,291.27,2.83
2022-06-15 3:50,1.08,291.27,2.83
2022-06-15 4:00,1.08,291.27,2.83
2022-06-15 4:10,1.08,291.27,2.83
2022-06-15 4:20,1.08,291.27,2.83
2022-06-15 4:30,1.08,291.27,2.83
2022-06-15 4:40,1.08,291.27,2.83
2022-06-15 4:50,1.08,291.27,2.83
2022-06-15 5:00,1.09,296.87,2.84
2022-06-15 5:10,1.09,296.87,2.84
2022-06-15 5:20,1.08,291.27,2.83
2022-06-15 5:30,1.07,285.72,2.82
2022-06-15 5:40,1.06,280.22,2.81
2022-06-15 5:50,1.06,280.22,2.81
2022-06-15 6:00,1.05,274.78,2.8
2022-06-15 6:10,1.04,269.4,2.79
2022-06-15 6:20,1.04,269.4,2.79
2022-06-15 6:30,1.03,264.07,2.78
2022-06-15 6:40,1.03,264.07,2.78
2022-06-15 6:50,1.04,269.4,2.79
2022-06-15 7:00,1.04,269.4,2.79
2022-06-15 7:10,1.04,269.4,2.79
2022-06-15 7:20,1.04,269.4,2.79
2022-06-15 7:30,1.03,264.07,2.78
2022-06-15 7:40,1.04,269.4,2.79
2022-06-15 7:50,1.03,264.07,2.78
2022-06-15 8:00,1.17,343.69,2.92
2022-06-15 8:10,1.29,420.54,3.04
2022-06-15 8:20,1.64,690.47,3.39
2022-06-15 8:30,1.8,836.77,3.55
2022-06-15 8:40,1.94,976.66,3.69
2022-06-15 8:50,2.04,1083.4,3.79
2022-06-15 9:00,2.16,1219.01,3.91
2022-06-15 9:10,2.27,1350.55,4.02
2022-06-15 9:20,2.34,1437.87,4.09
2022-06-15 9:30,2.4,1514.96,4.15
2022-06-15 9:40,2.45,1580.78,4.2
2022-06-15 9:50,2.46,1594.12,4.21
2022-06-15 10:00,2.39,1501.97,4.14
2022-06-15 10:10,2.37,1476.16,4.12
2022-06-15 10:20,2.29,1375.21,4.04
2022-06-15 10:30,2.22,1289.9,3.97
2022-06-15 10:40,2.14,1195.84,3.89
2022-06-15 10:50,2.07,1116.53,3.82
2022-06-15 11:00,2.01,1050.78,3.76
2022-06-15 11:10,1.94,976.66,3.69
2022-06-15 11:20,1.89,925.42,3.64
2022-06-15 11:30,1.86,895.36,3.61
2022-06-15 11:40,1.83,865.81,3.58
2022-06-15 11:50,1.8,836.77,3.55
2022-06-15 12:00,1.79,827.2,3.54
2022-06-15 12:10,1.76,798.84,3.51
2022-06-15 12:20,1.73,770.98,3.48
2022-06-15 12:30,1.69,734.64,3.44
2022-06-15 12:40,1.65,699.19,3.4
2022-06-15 12:50,1.62,673.2,3.37
2022-06-15 13:00,1.59,647.71,3.34
2022-06-15 13:10,1.55,614.51,3.3
2022-06-15 13:20,1.53,598.25,3.28
2022-06-15 13:30,1.5,574.28,3.25
2022-06-15 13:40,1.46,543.1,3.21
2022-06-15 13:50,1.45,535.44,3.2
2022-06-15 14:00,1.43,520.3,3.18
2022-06-15 14:10,1.4,498,3.15
2022-06-15 14:20,1.38,483.42,3.13
2022-06-15 14:30,1.38,483.42,3.13
2022-06-15 14:40,1.37,476.21,3.12
2022-06-15 14:50,1.36,469.05,3.11
2022-06-15 15:00,1.34,454.91,3.09
2022-06-15 15:10,1.31,434.12,3.06
2022-06-15 15:20,1.3,427.3,3.05
2022-06-15 15:30,1.28,413.83,3.03
2022-06-15 15:40,1.26,400.58,3.01
2022-06-15 15:50,1.25,394.04,3
2022-06-15 16:00,1.24,387.55,2.99
2022-06-15 16:10,1.22,374.74,2.97
2022-06-15 16:20,1.2,362.15,2.95
2022-06-15 16:30,1.2,362.15,2.95
2022-06-15 16:40,1.19,355.94,2.94
2022-06-15 16:50,1.17,343.69,2.92
2022-06-15 17:00,1.16,337.64,2.91
2022-06-15 17:10,1.16,337.64,2.91
2022-06-15 17:20,1.14,325.72,2.89
2022-06-15 17:30,1.17,343.69,2.92
2022-06-15 17:40,1.15,331.65,2.9
2022-06-15 17:50,1.15,331.65,2.9
2022-06-15 18:00,1.15,331.65,2.9
2022-06-15 18:10,1.14,325.72,2.89
2022-06-15 18:20,1.13,319.84,2.88
2022-06-15 18:30,1.12,314.01,2.87
2022-06-15 18:40,1.12,314.01,2.87
2022-06-15 18:50,1.12,314.01,2.87
2022-06-15 19:00,1.12,314.01,2.87
2022-06-15 19:10,1.11,308.24,2.86
2022-06-15 19:20,1.11,308.24,2.86
2022-06-15 19:30,1.1,302.53,2.85
2022-06-15 19:40,1.09,296.87,2.84
2022-06-15 19:50,1.08,291.27,2.83
2022-06-15 20:00,1.07,285.72,2.82
2022-06-15 20:10,1.07,285.72,2.82
2022-06-15 20:20,1.08,291.27,2.83
2022-06-15 20:30,1.07,285.72,2.82
2022-06-15 20:40,1.07,285.72,2.82
2022-06-15 20:50,1.11,308.24,2.86
2022-06-15 21:00,1.22,374.74,2.97
2022-06-15 21:10,1.35,461.96,3.1
2022-06-15 21:20,1.44,527.84,3.19
2022-06-15 21:30,1.5,574.28,3.25
2022-06-15 21:40,1.54,606.35,3.29
2022-06-15 21:50,1.59,647.71,3.34
2022-06-15 22:00,1.61,664.64,3.36
2022-06-15 22:10,1.61,664.64,3.36
2022-06-15 22:20,1.6,656.15,3.35
2022-06-15 22:30,1.56,622.73,3.31
2022-06-15 22:40,1.5,574.28,3.25
2022-06-15 22:50,1.43,520.3,3.18
2022-06-15 23:00,1.36,469.05,3.11
2022-06-15 23:10,1.29,420.54,3.04
2022-06-15 23:20,1.25,394.04,3
2022-06-15 23:30,1.22,374.74,2.97
2022-06-15 23:40,1.24,387.55,2.99
2022-06-15 23:50,1.25,394.04,3
2022-06-16 0:00,1.28,413.83,3.03
2022-06-16 0:10,1.3,427.3,3.05
2022-06-16 0:20,1.31,434.12,3.06
2022-06-16 0:30,1.32,441,3.07
2022-06-16 0:40,1.31,434.12,3.06
2022-06-16 0:50,1.3,427.3,3.05
2022-06-16 1:00,1.29,420.54,3.04
2022-06-16 1:10,1.27,407.18,3.02
2022-06-16 1:20,1.25,394.04,3
2022-06-16 1:30,1.23,381.12,2.98
2022-06-16 1:40,1.21,368.42,2.96
2022-06-16 1:50,1.19,355.94,2.94
2022-06-16 2:00,1.17,343.69,2.92
2022-06-16 2:10,1.16,337.64,2.91
2022-06-16 2:20,1.15,331.65,2.9
2022-06-16 2:30,1.16,337.64,2.91
2022-06-16 2:40,1.17,343.69,2.92
2022-06-16 2:50,1.18,349.79,2.93
2022-06-16 3:00,1.18,349.79,2.93
2022-06-16 3:10,1.18,349.79,2.93
2022-06-16 3:20,1.18,349.79,2.93
2022-06-16 3:30,1.17,343.69,2.92
2022-06-16 3:40,1.15,331.65,2.9
2022-06-16 3:50,1.14,325.72,2.89
2022-06-16 4:00,1.13,319.84,2.88
2022-06-16 4:10,1.12,314.01,2.87
2022-06-16 4:20,1.1,302.53,2.85
2022-06-16 4:30,1.1,302.53,2.85
2022-06-16 4:40,1.1,302.53,2.85
2022-06-16 4:50,1.1,302.53,2.85
2022-06-16 5:00,1.09,296.87,2.84
2022-06-16 5:10,1.09,296.87,2.84
2022-06-16 5:20,1.09,296.87,2.84
2022-06-16 5:30,1.1,302.53,2.85
2022-06-16 5:40,1.1,302.53,2.85
2022-06-16 5:50,1.09,296.87,2.84
2022-06-16 6:00,1.1,302.53,2.85
2022-06-16 6:10,1.09,296.87,2.84
2022-06-16 6:20,1.09,296.87,2.84
2022-06-16 6:30,1.09,296.87,2.84
2022-06-16 6:40,1.08,291.27,2.83
2022-06-16 6:50,1.08,291.27,2.83
2022-06-16 7:00,1.07,285.72,2.82
2022-06-16 7:10,1.07,285.72,2.82
2022-06-16 7:20,1.06,280.22,2.81
2022-06-16 7:30,1.05,274.78,2.8
2022-06-16 7:40,1.05,274.78,2.8
2022-06-16 7:50,1.05,274.78,2.8
2022-06-16 8:00,1.05,274.78,2.8
2022-06-16 8:10,1.18,349.79,2.93
2022-06-16 8:20,1.19,355.94,2.94
2022-06-16 8:30,1.2,362.15,2.95
2022-06-16 8:40,1.19,355.94,2.94
2022-06-16 8:50,1.35,461.96,3.1
2022-06-16 9:00,1.53,598.25,3.28
2022-06-16 9:10,1.8,836.77,3.55
2022-06-16 9:20,1.95,987.08,3.7
2022-06-16 9:30,2.08,1127.69,3.83
2022-06-16 9:40,2.15,1207.39,3.9
2022-06-16 9:50,2.21,1277.94,3.96
2022-06-16 10:00,2.31,1400.11,4.06
2022-06-16 10:10,2.37,1476.16,4.12
2022-06-16 10:20,2.44,1567.5,4.19
2022-06-16 10:30,2.48,1620.97,4.23
2022-06-16 10:40,2.52,1675.35,4.27
2022-06-16 10:50,2.5,1648.05,4.25
2022-06-16 11:00,2.45,1580.78,4.2
2022-06-16 11:10,2.38,1489.04,4.13
2022-06-16 11:20,2.29,1375.21,4.04
2022-06-16 11:30,2.19,1254.2,3.94
2022-06-16 11:40,2.12,1172.89,3.87
2022-06-16 11:50,2.04,1083.4,3.79
2022-06-16 12:00,1.99,1029.32,3.74
